run_id,run_type,country_id,policy_variant_id,scenario_id,regime_id,v_baseline,v_negative_control,collapse_ratio,baseline_crosses_v1,negative_control_crosses_v1,verdict,parameter_set_id,dataset_version
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,low,r4,-0.1073273211049564,-0.03414960216975886,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,low,r4,-0.0715515474033043,-0.022766401446505918,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,low,r4,-0.016561101803801,-0.005269441483027592,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,low,r4,-0.0067458427622004,-0.002146404515245582,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,low,r4,-0.0018916321287985,-0.0006018829500722501,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,mid,r0,0.059840611829065,0.01904019467288432,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,mid,r0,-0.045557782985473,-0.014495658222650502,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,mid,r0,-0.0303718553236487,-0.00966377214843368,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,mid,r0,0.0237371951087018,0.007552743898223301,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,mid,r0,0.0190932876417367,0.006075136976916223,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,mid,r0,0.0082461584314325,0.0026237776827285233,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,mid,r1,0.0770387250016668,0.02451232159143944,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,mid,r1,-0.0394765508203082,-0.012560720715552611,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,mid,r1,-0.0263177005468721,-0.008373813810368396,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,mid,r1,0.0268470546231615,0.008542244652824115,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,mid,r1,0.0210251918915393,0.006689833783671596,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,mid,r1,0.0089920151439947,0.002861095727634678,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,mid,r2,0.089605070284977,0.028510704181583593,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,mid,r2,-0.0356693460572483,-0.011349337381851734,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,mid,r2,-0.0237795640381655,-0.007566224921234479,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,mid,r2,0.0292425478600788,0.009304447046388711,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,mid,r2,0.0225547753834407,0.007176519440185678,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,mid,r2,0.0095908884532241,0.0030516463260258503,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,mid,r3,0.0561848053233808,0.0178769835119848,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,mid,r3,-0.0463170772612968,-0.014737251855867167,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,mid,r3,-0.0308780515075312,-0.009824834570578112,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,mid,r3,0.0229728664448087,0.007309548414257314,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,mid,r3,0.0185837161797362,0.005913000602643337,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,mid,r3,0.0080424329990382,0.0025589559542394274,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,mid,r4,0.1240340916449477,0.03946539279611973,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,mid,r4,-0.0243676942518618,-0.007753357261956029,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,mid,r4,-0.0162451295012412,-0.005168904841304019,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,mid,r4,0.0356370954121661,0.011339075812961943,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,mid,r4,0.0265840366706049,0.008458557122465196,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,mid,r4,0.0111579171751931,0.0035502463739250775,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,high,r0,0.0483860544148742,0.015395562768369066,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,high,r0,-0.0490281512240388,-0.015599866298557802,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,high,r0,-0.0326854341493592,-0.0103999108657052,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,high,r0,0.0215536394129962,0.006857976176862428,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,high,r0,0.0176990316720991,0.005631510077486078,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,high,r0,0.0077002695075061,0.0024500857523883047,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,high,r1,0.0651244943643989,0.020721430025036017,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,high,r1,-0.0430861854919454,-0.013709240838346267,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,high,r1,-0.0287241236612969,-0.009139493892230833,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,high,r1,0.0245758724877674,0.007819595791562356,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,high,r1,0.0195749842065989,0.0062284040657360155,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,high,r1,0.0084242196101462,0.0026804335123192455,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,high,r2,0.0771728703125758,0.02455500419036503,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,high,r2,-0.0394359090382211,-0.012547789239433988,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,high,r2,-0.0262906060254808,-0.008365192826289346,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,high,r2,0.0268726264324507,0.008550381137597951,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,high,r2,0.0210415201435853,0.006695029136595324,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,high,r2,0.008998408096317,0.002863129848828137,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,high,r3,0.0493821710527082,0.01571250897131625,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,high,r3,-0.0483780600699625,-0.01539301911316989,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,high,r3,-0.0322520400466417,-0.01026201274211327,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,high,r3,0.0216760960615962,0.006896939655962428,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,high,r3,0.0177556952359155,0.0056495393932458424,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,high,r3,0.007718240403235,0.0024558037646656822,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,high,r4,0.1170092187521569,0.03723020596659538,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,high,r4,-0.0264960083268255,-0.008430548103989932,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,high,r4,-0.017664005551217,-0.005620365402659955,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,high,r4,0.0342979601961989,0.010912987335154197,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,high,r4,0.0257289647012083,0.008186488768566279,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,high,r4,0.0108231333712013,0.0034437242544731413,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,stress,r0,0.6460758689243442,0.2055695946577459,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,stress,r0,0.132052939366006,0.042016844343729196,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,stress,r0,0.0880352929106706,0.0280112295624861,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,stress,r0,0.1354898616122524,0.04311041051298941,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,stress,r0,0.0904502137334005,0.028779613460627435,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,stress,r0,0.0361843250573202,0.011513194336420066,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,stress,r1,0.6983409435435907,0.22219939112750617,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,stress,r1,0.1487583506091578,0.04733220246655021,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,stress,r1,0.0991722337394385,0.031554801644366796,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,stress,r1,0.1452844546025816,0.046226871919003244,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,stress,r1,0.0966504906986312,0.030752428858655388,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,stress,r1,0.0386013651388497,0.012282252544179452,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,stress,r2,0.7404766533060511,0.2356062078701072,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,stress,r2,0.1615241366261638,0.05139404347196122,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,stress,r2,0.1076827577507759,0.034262695647974156,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,stress,r2,0.1533166871644818,0.04878258227960785,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,stress,r2,0.101779275927683,0.03238431506789914,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,stress,r2,0.0406094232793248,0.01292118013433062,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,stress,r3,0.6694699400129085,0.21301316273138002,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,stress,r3,0.1394889015864197,0.044382832322951725,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,stress,r3,0.0929926010576132,0.029588554881967842,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,stress,r3,0.1398819883357919,0.04450790537957016,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,stress,r3,0.0932331704721861,0.02966509969569558,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,stress,r3,0.037269713471784,0.011858545195567637,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PEN,stress,r4,0.90729054746623,0.2886833560119823,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_ideal_aggregate,stress,r4,0.212934213508127,0.06775179520713133,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,GMI:GMI_loaded_aggregate,stress,r4,0.1419561423387513,0.04516786347142088,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,MUT,stress,r4,0.184947455774751,0.05884691774651169,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,PBI,stress,r4,0.1219225076213106,0.0387935251522352,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,COL,UBI,stress,r4,0.0484855072658394,0.01542720685731254,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,low,r0,-0.0833624570251337,-0.026524418144360726,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,low,r0,-0.3196776473367327,-0.10171561506168769,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,low,r0,-0.2131184315578218,-0.06781041004112513,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,low,r0,-0.0189304474759186,-0.006023324196883191,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,low,r0,-0.0077180236196651,-0.0024557347880752593,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,low,r0,-0.0019573017112317,-0.0006227778172100865,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,low,r1,-0.0816071237923369,-0.02596590302483447,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,low,r1,-0.3143339357195579,-0.10001534318349573,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,low,r1,-0.2095559571463719,-0.0666768954556638,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,low,r1,-0.0184225336712295,-0.005861715259027569,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,low,r1,-0.0074457562854212,-0.0023691042726340186,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,low,r1,-0.0018682678057642,-0.0005944488472886092,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,low,r2,-0.0804773742617842,-0.025606437265113156,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,low,r2,-0.3125482085842074,-0.09944715727679328,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,low,r2,-0.2083654723894716,-0.06629810485119551,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,low,r2,-0.0179653875245798,-0.005716259666911755,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,low,r2,-0.0071397388591256,-0.002271735091539964,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,low,r2,-0.0017539812691018,-0.0005580849492596637,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,low,r3,-0.0847286366780998,-0.026959111670304483,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,low,r3,-0.3208094205672378,-0.10207572472593933,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,low,r3,-0.2138729470448252,-0.06805048315062621,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,low,r3,-0.019564211970651,-0.006224976536116228,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,low,r3,-0.008169364588195,-0.0025993432780620457,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,low,r3,-0.0021309206531967,-0.0006780202078353137,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,low,r4,-0.076738905651923,-0.024416924525611866,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,low,r4,-0.304069874150093,-0.09674950541139325,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,low,r4,-0.2027132494333954,-0.06449967027426218,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,low,r4,-0.0166550102787542,-0.005299321452330883,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,low,r4,-0.0063302958344541,-0.0020141850382353957,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,low,r4,-0.0014643315033502,-0.0004659236601568819,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,mid,r0,0.0650294871158911,0.02069120044596535,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,mid,r0,-0.0851234261100203,-0.02708472648955192,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,mid,r0,-0.0567489507400135,-0.018056484326367934,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,MUT,mid,r0,0.0411154331581197,0.013082183277583542,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PBI,mid,r0,0.0324771874434579,0.010333650550191151,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,UBI,mid,r0,0.0130541684472778,0.0041535990514065734,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,PEN,mid,r1,0.0695556132643393,0.02213133149319887,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_ideal_aggregate,mid,r1,-0.0754000887774936,-0.02399093733829342,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
official_4c_diagnostics_6b_baseline_official_v3,diagnostic,MEX,GMI:GMI_loaded_aggregate,mid,r1,-0.0502667258516624,-0.01599395822552895,0.31818181818181823,False,False,PASS,baseline-official-v3,v1.0.1-official-4c
