run_id,run_type,variant_id,diagnostic_key,diagnostic_value,diagnostic_note,parameter_set_id,dataset_version
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_alt_year,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 4.440892098500626e-16}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_frontier_best_country,summary,"{""baseline_reversed_cells"": 15, ""cell_class_changes"": 15, ""country_policy_class_changes"": 60, ""max_abs_delta_v_headline"": 5.446156200461149}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R3_full_score_alpha1,summary,"{""baseline_reversed_cells"": 5, ""cell_class_changes"": 5, ""country_policy_class_changes"": 20, ""max_abs_delta_v_headline"": 0.8914620838620055}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R4_cost_net,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 4.440892098500626e-16}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R5_demography_constant_2024,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 2, ""country_policy_class_changes"": 20, ""max_abs_delta_v_headline"": 0.4107851657883699}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R6_gap_residualized,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 4.440892098500626e-16}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_high_no_LP_bridge,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 7, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 4.440892098500626e-16}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_kappa_tfp_075,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 0.4684689447476361}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R8_ai_rents_additional,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 1, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 0.5858192949594567}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_profit_shift_rate_side,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 0.013567613836571013}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_vat_rate_side,summary,"{""baseline_reversed_cells"": 0, ""cell_class_changes"": 0, ""country_policy_class_changes"": 0, ""max_abs_delta_v_headline"": 0.12671991282065687}",Deterministic robustness summary; does not modify official classification.,baseline-official-v3,v1.0.1-official-4c
