country_id,policy_variant_id,scenario_id,regime_id,requirement_basis,g_ai_required,mfc_required_gross,q_prod_required,historical_total_revenue_class,flags
PER,PEN,mid,r4,baseline,0.0753100315197287,0.3031095646984601,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,mid,r4,debt_consistent,0.1435907128332082,0.5779272373589909,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r4,baseline,0.3287357750922142,1.3231033858073578,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,mid,r4,debt_consistent,0.3970164564056937,1.597921058467889,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r4,baseline,0.4760163187073727,1.9158815398312143,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,mid,r4,debt_consistent,0.5442970000208522,2.190699212491745,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r4,baseline,0.5752291706719701,2.315195731641159,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,mid,r4,debt_consistent,0.6435098519854497,2.59001340430169,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r4,baseline,0.8504390731160294,3.4228669415339805,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,mid,r4,debt_consistent,0.9187197544295088,3.697684614194511,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r4,baseline,2.264008019797032,9.11223208258422,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,mid,r4,debt_consistent,2.332288701110511,9.38704975524475,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r0,baseline,0.0951650751274467,0.3413781812957472,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r0,debt_consistent,0.1809224160641637,0.6490087384358459,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r0,baseline,0.4140834173180738,1.4854088405800283,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
