run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,policy_variant_id,gmi_version,scenario_id,regime_id,endpoint_year,prob_basis,mc_mode,mc_n_draws,v_p05,v_p25,v_p50,v_p75,v_p95,valid_support_share,valid_support_share_above_threshold,threshold_computability_share,requirement_already_covered_share,converged_flag,prob_v_ge_1_00,prob_debt_consistent_1_00,failure_severity_mean_1_00,failure_severity_median_1_00,prob_v_ge_1_05,prob_debt_consistent_1_05,failure_severity_mean_1_05,failure_severity_median_1_05,prob_v_ge_1_10,prob_debt_consistent_1_10,failure_severity_mean_1_10,failure_severity_median_1_10,prob_v_ge_1_25,prob_debt_consistent_1_25,failure_severity_mean_1_25,failure_severity_median_1_25,prob_v_ge_1_50,prob_debt_consistent_1_50,failure_severity_mean_1_50,failure_severity_median_1_50,prob_v_ge_1
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,support_valid,historical_reduced_form_positive_total_revenue,5000,-0.1153845896143946,-0.1096565768293485,-0.1044611399612434,-0.0985120354728871,-0.0889260240602647,1.0,True,1.0,0.0,True,0.0,0.0,1.103639854077989,1.1044611399612436,0.0,0.0,1.153639854077989,1.1544611399612434,0.0,0.0,1.203639854077989,1.2044611399612437,0.0,0.0,1.353639854077989,1.3544611399612436,0.0,0.0,1.603639854077989,1.6044611399612436,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,all_draw,historical_reduced_form_mixture_total_revenue,5000,-0.1621867295004347,-0.1167357748402195,-0.1072698429731226,-0.1005705326497171,-0.0899830426543003,0.7708,False,0.7708,0.0,True,0.0,0.0,1.1153499481211553,1.1072698429731225,0.0,0.0,1.165349948121155,1.1572698429731227,0.0,0.0,1.2153499481211554,1.2072698429731226,0.0,0.0,1.3653499481211553,1.3572698429731225,0.0,0.0,1.6153499481211555,1.6072698429731225,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,basic_valid,historical_reduced_form_mixture_total_revenue,5000,-0.1153041266910642,-0.1093047099421388,-0.104115504968947,-0.0986429830899789,-0.0884730377999917,0.7708,False,0.7708,0.0,True,0.0,0.0,1.1034770919555734,1.104115504968947,0.0,0.0,1.1534770919555732,1.154115504968947,0.0,0.0,1.2034770919555733,1.2041155049689471,0.0,0.0,1.3534770919555732,1.354115504968947,0.0,0.0,1.6034770919555734,1.604115504968947,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,low,r0,2034,support_valid,historical_reduced_form_mixture_total_revenue,5000,-0.1153041266910642,-0.1093047099421388,-0.104115504968947,-0.0986429830899789,-0.0884730377999917,0.7708,False,0.7708,0.0,True,0.0,0.0,1.1034770919555734,1.104115504968947,0.0,0.0,1.1534770919555732,1.154115504968947,0.0,0.0,1.2034770919555733,1.2041155049689471,0.0,0.0,1.3534770919555732,1.354115504968947,0.0,0.0,1.6034770919555734,1.604115504968947,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,all_draw,historical_reduced_form_positive_tax,5000,-0.0785860634573084,-0.0755622430313625,-0.0728039911982484,-0.0696914334181332,-0.0640734697587147,1.0,True,1.0,0.0,True,0.0,0.0,1.0723196162348445,1.0728039911982483,0.0,0.0,1.1223196162348443,1.1228039911982486,0.0,0.0,1.1723196162348446,1.1728039911982484,0.0,0.0,1.3223196162348445,1.3228039911982483,0.0,0.0,1.5723196162348445,1.5728039911982483,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,basic_valid,historical_reduced_form_positive_tax,5000,-0.0785860634573084,-0.0755622430313625,-0.0728039911982484,-0.0696914334181332,-0.0640734697587147,1.0,True,1.0,0.0,True,0.0,0.0,1.0723196162348445,1.0728039911982483,0.0,0.0,1.1223196162348443,1.1228039911982486,0.0,0.0,1.1723196162348446,1.1728039911982484,0.0,0.0,1.3223196162348445,1.3228039911982483,0.0,0.0,1.5723196162348445,1.5728039911982483,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,support_valid,historical_reduced_form_positive_tax,5000,-0.0785860634573084,-0.0755622430313625,-0.0728039911982484,-0.0696914334181332,-0.0640734697587147,1.0,True,1.0,0.0,True,0.0,0.0,1.0723196162348445,1.0728039911982483,0.0,0.0,1.1223196162348443,1.1228039911982486,0.0,0.0,1.1723196162348446,1.1728039911982484,0.0,0.0,1.3223196162348445,1.3228039911982483,0.0,0.0,1.5723196162348445,1.5728039911982483,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,all_draw,historical_reduced_form_mixture_tax,5000,-0.1017937754202551,-0.0776907523852382,-0.0739111647971199,-0.0703753688574445,-0.06465015234189,0.8258,False,0.8258,0.0,True,0.0,0.0,1.0769719554325228,1.07391116479712,0.0,0.0,1.1269719554325228,1.12391116479712,0.0,0.0,1.1769719554325226,1.17391116479712,0.0,0.0,1.3269719554325228,1.32391116479712,0.0,0.0,1.5769719554325228,1.57391116479712,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,basic_valid,historical_reduced_form_mixture_tax,5000,-0.078530704736526,-0.0755076682590851,-0.0727429064072118,-0.0695201136887724,-0.0640853492043888,0.8258,False,0.8258,0.0,True,0.0,0.0,1.0722471687237574,1.0727429064072118,0.0,0.0,1.1222471687237576,1.122742906407212,0.0,0.0,1.1722471687237572,1.172742906407212,0.0,0.0,1.3222471687237574,1.3227429064072118,0.0,0.0,1.5722471687237574,1.5727429064072118,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,support_valid,historical_reduced_form_mixture_tax,5000,-0.078530704736526,-0.0755076682590851,-0.0727429064072118,-0.0695201136887724,-0.0640853492043888,0.8258,False,0.8258,0.0,True,0.0,0.0,1.0722471687237574,1.0727429064072118,0.0,0.0,1.1222471687237576,1.122742906407212,0.0,0.0,1.1722471687237572,1.172742906407212,0.0,0.0,1.3222471687237574,1.3227429064072118,0.0,0.0,1.5722471687237574,1.5727429064072118,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,all_draw,historical_reduced_form_positive_total_revenue,5000,-0.0770159864205557,-0.0730728591979169,-0.0697432619229718,-0.0657258279297642,-0.0596016162485728,1.0,True,1.0,0.0,True,0.0,0.0,1.0691560718709134,1.069743261922972,0.0,0.0,1.1191560718709137,1.119743261922972,0.0,0.0,1.1691560718709135,1.169743261922972,0.0,0.0,1.3191560718709134,1.319743261922972,0.0,0.0,1.5691560718709134,1.569743261922972,0.0
official_4c_tierB_mc_baseline_official_v3,deterministic-engine-v1_official-runner,baseline-official-v3,v1.0.1-official-4c,PER,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,low,r0,2034,basic_valid,historical_reduced_form_positive_total_revenue,5000,-0.0770159864205557,-0.0730728591979169,-0.0697432619229718,-0.0657258279297642,-0.0596016162485728,1.0,True,1.0,0.0,True,0.0,0.0,1.0691560718709134,1.069743261922972,0.0,0.0,1.1191560718709137,1.119743261922972,0.0,0.0,1.1691560718709135,1.169743261922972,0.0,0.0,1.3191560718709134,1.319743261922972,0.0,0.0,1.5691560718709134,1.569743261922972,0.0
