run_id,run_type,variant_id,variant_family,variant_label,country_id,policy_id,policy_variant_id,gmi_version,scenario_id,regime_id,headline_cell,v_baseline,v_variant,delta_v,abs_delta_v,baseline_cell_result_class,variant_cell_result_class,cambia_clase_celda,baseline_country_policy_result_class,variant_country_policy_result_class,cambia_clasificacion_pais_politica,baseline_reversed_flag,variant_note,parameter_set_id,baseline_parameter_set_id,dataset_version
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R5_demography_constant_2024,R5_demography_constant,endpoint costs fixed at 2024 demographic shares,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,endpoint costs fixed at 2024 demographic shares; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R5_demography_constant_2024,R5_demography_constant,endpoint costs fixed at 2024 demographic shares,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.4921986083711751,0.3343958924331152,0.3343958924331152,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,endpoint costs fixed at 2024 demographic shares; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R5_demography_constant_2024,R5_demography_constant,endpoint costs fixed at 2024 demographic shares,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.8330759037404516,0.4107851657883699,0.4107851657883699,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,endpoint costs fixed at 2024 demographic shares; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R6_gap_residualized,R6_gap_residualized,Gap residualized on international ITU LTE coverage vs AIPI,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,Gap residualized on international ITU LTE coverage vs AIPI; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R6_gap_residualized,R6_gap_residualized,Gap residualized on international ITU LTE coverage vs AIPI,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,Gap residualized on international ITU LTE coverage vs AIPI; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R6_gap_residualized,R6_gap_residualized,Gap residualized on international ITU LTE coverage vs AIPI,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.15780271593806,0.0,0.0,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,Gap residualized on international ITU LTE coverage vs AIPI; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R6_gap_residualized,R6_gap_residualized,Gap residualized on international ITU LTE coverage vs AIPI,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4222907379520815,2.220446049250313e-16,2.220446049250313e-16,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,Gap residualized on international ITU LTE coverage vs AIPI; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_high_no_LP_bridge,R7_shock_bridge,high scenario without LP bridge: kappa=1 as raw-unit upper cota,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,high scenario without LP bridge: kappa=1 as raw-unit upper cota; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_high_no_LP_bridge,R7_shock_bridge,high scenario without LP bridge: kappa=1 as raw-unit upper cota,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,high scenario without LP bridge: kappa=1 as raw-unit upper cota; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_high_no_LP_bridge,R7_shock_bridge,high scenario without LP bridge: kappa=1 as raw-unit upper cota,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.15780271593806,0.0,0.0,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,high scenario without LP bridge: kappa=1 as raw-unit upper cota; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_high_no_LP_bridge,R7_shock_bridge,high scenario without LP bridge: kappa=1 as raw-unit upper cota,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4222907379520815,2.220446049250313e-16,2.220446049250313e-16,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,high scenario without LP bridge: kappa=1 as raw-unit upper cota; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_kappa_tfp_075,R7_shock_bridge,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-1.0804653416281065,-0.4684689447476361,0.4684689447476361,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_kappa_tfp_075,R7_shock_bridge,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_kappa_tfp_075,R7_shock_bridge,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.15780271593806,0.0,0.0,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R7_kappa_tfp_075,R7_shock_bridge,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4222907379520815,2.220446049250313e-16,2.220446049250313e-16,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,kappa_TFP_to_Y=0.75 for low/mid TFP scenarios; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R8_ai_rents_additional,R8_ai_rents,omega_K not netted plus AI-rent channel separately,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.5639096565766485,0.0480867403038216,0.0480867403038216,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,omega_K not netted plus AI-rent channel separately; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R8_ai_rents_additional,R8_ai_rents,omega_K not netted plus AI-rent channel separately,CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,4.48775716609764,0.5858192949594567,0.5858192949594567,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,omega_K not netted plus AI-rent channel separately; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R8_ai_rents_additional,R8_ai_rents,omega_K not netted plus AI-rent channel separately,PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.2843551018079706,0.1265523858699107,0.1265523858699107,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,omega_K not netted plus AI-rent channel separately; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R8_ai_rents_additional,R8_ai_rents,omega_K not netted plus AI-rent channel separately,PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.5593615613564429,0.1370708234043613,0.1370708234043613,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,omega_K not netted plus AI-rent channel separately; baseline translation mechanics. baseline frontier mean OECD-Eurostat.,baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_profit_shift_rate_side,R9_tax_base_conventions,"profit shifting handled via chi_dom rate-side, not base-side psi",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"profit shifting handled via chi_dom rate-side, not base-side psi; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_profit_shift_rate_side,R9_tax_base_conventions,"profit shifting handled via chi_dom rate-side, not base-side psi",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"profit shifting handled via chi_dom rate-side, not base-side psi; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_profit_shift_rate_side,R9_tax_base_conventions,"profit shifting handled via chi_dom rate-side, not base-side psi",PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.1515381572573322,-0.0062645586807277,0.0062645586807277,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"profit shifting handled via chi_dom rate-side, not base-side psi; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_profit_shift_rate_side,R9_tax_base_conventions,"profit shifting handled via chi_dom rate-side, not base-side psi",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.4087231241155105,-0.013567613836571,0.013567613836571,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"profit shifting handled via chi_dom rate-side, not base-side psi; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_vat_rate_side,R9_tax_base_conventions,"VAT base broadening as rate-side tau_C change, exempt_C=0",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,mid,r0,True,-0.6119963968804701,-0.6119963968804701,0.0,0.0,not_feasible,not_feasible,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"VAT base broadening as rate-side tau_C change, exempt_C=0; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_vat_rate_side,R9_tax_base_conventions,"VAT base broadening as rate-side tau_C change, exempt_C=0",CHL,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,stress,r0,True,3.901937871138183,3.901937871138183,-4.440892098500626e-16,4.440892098500626e-16,feasible_cell,feasible_cell,False,conditional_feasibility_probabilistic_leg_not_evaluated,conditional_feasibility_probabilistic_leg_not_evaluated,False,False,"VAT base broadening as rate-side tau_C change, exempt_C=0; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_vat_rate_side,R9_tax_base_conventions,"VAT base broadening as rate-side tau_C change, exempt_C=0",PER,PEN,PEN,,stress,r2,True,1.15780271593806,1.099327707626959,-0.0584750083111009,0.0584750083111009,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"VAT base broadening as rate-side tau_C change, exempt_C=0; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
official_4c_deterministic_robustness_6a_baseline_official_v3,robustness,R9_vat_rate_side,R9_tax_base_conventions,"VAT base broadening as rate-side tau_C change, exempt_C=0",PER,PEN,PEN,,stress,r4,True,1.4222907379520815,1.2955708251314246,-0.1267199128206568,0.1267199128206568,accounting_feasible_debt_failed,accounting_feasible_debt_failed,False,fragile_feasibility,fragile_feasibility,False,False,"VAT base broadening as rate-side tau_C change, exempt_C=0; baseline translation mechanics. baseline frontier mean OECD-Eurostat.",baseline-official-v3,baseline-official-v3,v1.0.1-official-4c
