run_id,extension_id,country_id,policy_id,policy_variant_id,scenario_id,regime_id,baseline_gmi_version,v_baseline,cost_gross_gdp_baseline,crosses_v1_baseline,crosses_v1_10_baseline,debt_guardrail_pass_baseline,baseline_cell_result_class,baseline_country_policy_result_class,historical_tax_class_baseline,historical_tax_borderline_baseline,historical_total_revenue_class_baseline,historical_total_revenue_borderline_baseline,policy_rank_baseline,primary_five_policy_rank_baseline,v_micro,cost_gross_gdp_micro,crosses_v1_micro,crosses_v1_10_micro,debt_guardrail_pass_micro,micro_cell_result_class,micro_country_policy_result_class,historical_tax_class_micro,historical_tax_borderline_micro,historical_total_revenue_class_micro,historical_total_revenue_borderline_micro,policy_rank_micro,primary_five_policy_rank_micro,micro_gmi_version,delta_v,class_changed_flag,country_policy_class_changed_flag,policy_rank_changed_flag,primary_five_policy_rank_changed_flag,crosses_v1_changed_flag,crosses_v1_10_changed_flag,debt_guardrail_changed_flag,run_type,extension_type,parameter_set_id,baseline_parameter_set_id,baseline_dataset_version,extension_input_snapshot_id
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_ideal_aggregate,stress,r0,GMI_ideal_aggregate,3.901937871138183,0.0014636228592727,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,3.8869099580766626,0.0014692816466697386,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,GMI_ideal_microdata_primary_total_corrected_income,-0.015027913061520515,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_loaded_aggregate,stress,r0,GMI_loaded_aggregate,2.6012919140921213,0.0021954342889091,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,2.591273305384441,0.0022039224700046082,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,GMI_loaded_microdata_primary_total_corrected_income,-0.010018608707680343,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_ideal_aggregate,stress,r1,GMI_ideal_aggregate,4.239349420616151,0.0014636228592727,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,4.223022001617077,0.0014692816466697386,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,GMI_ideal_microdata_primary_total_corrected_income,-0.016327418999073195,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_loaded_aggregate,stress,r1,GMI_loaded_aggregate,2.826232947077433,0.0021954342889091,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,2.815348001078051,0.0022039224700046082,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,GMI_loaded_microdata_primary_total_corrected_income,-0.010884945999381834,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_ideal_aggregate,stress,r2,GMI_ideal_aggregate,4.550059741080454,0.0014636228592727,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,4.532535653185704,0.0014692816466697386,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,GMI_ideal_microdata_primary_total_corrected_income,-0.017524087894750018,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_loaded_aggregate,stress,r2,GMI_loaded_aggregate,3.033373160720303,0.0021954342889091,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,3.0216904354571357,0.0022039224700046082,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,GMI_loaded_microdata_primary_total_corrected_income,-0.01168272526316727,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_ideal_aggregate,stress,r3,GMI_ideal_aggregate,4.015460658881374,0.0014636228592727,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,3.999995524459328,0.0014692816466697386,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,GMI_ideal_microdata_primary_total_corrected_income,-0.015465134422046223,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_loaded_aggregate,stress,r3,GMI_loaded_aggregate,2.676973772587582,0.0021954342889091,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,2.666663682972885,0.0022039224700046082,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,GMI_loaded_microdata_primary_total_corrected_income,-0.010310089614697038,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_ideal_aggregate,stress,r4,GMI_ideal_aggregate,5.799668762204835,0.0014636228592727,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,5.777331933474499,0.0014692816466697386,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,1,1.0,GMI_ideal_microdata_primary_total_corrected_income,-0.022336828730336045,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
official_4c_gmimicro_chl_robustness_extension_baseline_official_v3,GMI_MICRODATA_STRONG_CHL_EXTENSION_2026_07_10,CHL,GMI,GMI:GMI_loaded_aggregate,stress,r4,GMI_loaded_aggregate,3.86644584146989,0.0021954342889091,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,3.851554622316332,0.0022039224700046082,True,True,True,feasible_cell,conditional_feasibility_probabilistic_leg_not_evaluated,fiscally_ordinary,False,fiscally_ordinary,False,2,,GMI_loaded_microdata_primary_total_corrected_income,-0.014891219153557955,False,False,False,False,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-gmimicro-chl-v1,baseline-official-v3,v1.0.1-official-4c,robustness-gmimicro-chl-v1
