run_id,extension_id,country_id,policy_id,policy_variant_id,scenario_id,regime_id,gmi_version,v_baseline,baseline_cell_result_class,baseline_country_policy_result_class,historical_tax_class_baseline,historical_tax_borderline_baseline,historical_total_revenue_class_baseline,historical_total_revenue_borderline_baseline,policy_rank_baseline,v_lsraw,lsraw_cell_result_class,lsraw_country_policy_result_class,historical_tax_class_lsraw,historical_tax_borderline_lsraw,historical_total_revenue_class_lsraw,historical_total_revenue_borderline_lsraw,policy_rank_lsraw,delta_v,class_changed_flag,country_policy_class_changed_flag,policy_rank_changed_flag,run_type,extension_type,parameter_set_id,baseline_parameter_set_id,baseline_dataset_version,extension_input_snapshot_id
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,mid,r2,GMI_ideal_aggregate,-0.0630889440973832,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0695342436508155,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.006445299553432288,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,mid,r3,GMI_ideal_aggregate,-0.0979188496295925,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.10287291431305244,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.0049540646834599356,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,mid,r4,GMI_ideal_aggregate,-0.0272688239061417,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.034787299884151454,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,6,-0.007518475978009753,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,stress,r0,GMI_ideal_aggregate,0.5767419747201149,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.5747347585018454,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.002007216218269492,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,stress,r1,GMI_ideal_aggregate,0.5970020503133129,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.576356130593413,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.02064591971989993,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,stress,r2,GMI_ideal_aggregate,0.6389411582299903,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.6165383086318312,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.02240284959815908,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,stress,r3,GMI_ideal_aggregate,0.56325995512481,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.5460190161205208,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.017240939004289135,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_ideal_aggregate,stress,r4,GMI_ideal_aggregate,0.804897604063947,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.7787690911155282,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.02612851294841878,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,high,r0,GMI_loaded_aggregate,-0.1091004514616045,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.10878348662951079,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.0003169648320937163,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,high,r1,GMI_loaded_aggregate,-0.1037082353722285,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.10604763726495091,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0023394018927224147,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,high,r2,GMI_loaded_aggregate,-0.0978545216399081,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.10041796991394145,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0025634482740333475,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,high,r3,GMI_loaded_aggregate,-0.1130374122445033,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.11494121229717606,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.001903800052672766,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,high,r4,GMI_loaded_aggregate,-0.0768051403604573,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0798471980687217,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.0030420577082644062,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,low,r0,GMI_loaded_aggregate,-0.2131184315578218,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.2121988500815897,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,0.000919581476232112,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,low,r1,GMI_loaded_aggregate,-0.2095559571463719,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,-0.20927461430288527,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,0.00028134284348663163,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,low,r2,GMI_loaded_aggregate,-0.2083654723894716,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,-0.20810186244172305,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,0.0002636099477485443,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,low,r3,GMI_loaded_aggregate,-0.2138729470448252,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.21355648636667485,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,0.00031646067815035983,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,low,r4,GMI_loaded_aggregate,-0.2027132494333954,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,-0.20249307278368273,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,5,0.00022017664971266115,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,mid,r0,GMI_loaded_aggregate,-0.0567489507400135,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.05709380025589406,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.00034484951588056173,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,mid,r1,GMI_loaded_aggregate,-0.0502667258516624,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.05422625129120196,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.003959525439539563,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,mid,r2,GMI_loaded_aggregate,-0.0420592960649221,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.04635616243387701,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.004296866368954912,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,mid,r3,GMI_loaded_aggregate,-0.065279233086395,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.06858194287536831,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.003302709788973318,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,mid,r4,GMI_loaded_aggregate,-0.0181792159374278,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.023191533256100974,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,5,-0.005012317318673173,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,stress,r0,GMI_loaded_aggregate,0.38449464981341,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.383156505667897,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.0013381441455130316,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,stress,r1,GMI_loaded_aggregate,0.398001366875542,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.3842374203956087,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.013763946479933287,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,stress,r2,GMI_loaded_aggregate,0.4259607721533269,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.4110255390878875,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.014935233065439368,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,stress,r3,GMI_loaded_aggregate,0.3755066367498733,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.3640126774136806,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.011493959336192683,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,GMI,GMI:GMI_loaded_aggregate,stress,r4,GMI_loaded_aggregate,0.536598402709298,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.5191793940770189,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.017419008632279187,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,high,r0,,0.0210124568810288,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.02113417137655283,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.00012171449552402999,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,high,r1,,0.0222229914900415,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.021324661163236117,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.0008983303268053841,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,high,r2,,0.0244708175632525,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.02348645342602375,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.0009843641372287507,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,high,r3,,0.0191566333926725,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,0.01842557417244628,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,1,-0.0007310592202262219,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,high,r4,,0.0316937036052539,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.030525553445280424,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0011681501599734752,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,low,r0,,-0.0189304474759186,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.018577328189045467,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,0.00035311928687313185,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,low,r1,,-0.0184225336712295,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,-0.018314498019330674,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,0.00010803565189882597,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,low,r2,,-0.0179653875245798,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,-0.017864161304644386,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,0.00010122621993541303,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,low,r3,,-0.019564211970651,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,-0.019442691070241252,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,3,0.00012152090040974672,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,low,r4,,-0.0166550102787542,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,-0.016570462445264618,not_feasible,not_feasible,fiscally_ordinary,True,fiscally_ordinary,False,3,8.45478334895837e-05,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,mid,r0,,0.0411154331581197,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.04098301094402165,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.00013242221409804494,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,mid,r1,,0.0427445311459388,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.041224073377155716,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0015204577687830817,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,mid,r2,,0.0458961841840471,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.0442461874983685,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.001649996685678598,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,mid,r3,,0.0374957741893862,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.03622753363042046,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.0012682405589657386,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,mid,r4,,0.0542060585836972,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,0.05228132873332679,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,2,-0.001924729850370413,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,stress,r0,,0.2105529757706344,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.2100391284187574,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.0005138473518769837,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,stress,r1,,0.2148794787531854,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.20959412330489102,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.005285355448294365,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,stress,r2,,0.2256158903798548,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.2198807608827261,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.005735129497128705,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,stress,r3,,0.2067575482065132,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.20234386782141522,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.0044136803850979844,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
official_4c_lsraw_robustness_extension_baseline_official_v3,LS_RAW_VS_ADJUSTED_ROBUSTNESS_EXTENSION_2026_07_10,MEX,MUT,MUT,stress,r4,,0.2672406641440399,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,0.26055176482924475,not_feasible,not_feasible,fiscally_ordinary,False,fiscally_ordinary,False,4,-0.00668889931479516,False,False,False,robustness,post_baseline_robustness_extension_new_input_series,robustness-lsraw-v1,baseline-official-v3,v1.0.1-official-4c,robustness-lsraw-v1
