run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,requirement_basis,xi,scenario_id,regime_id,endpoint_year,required_revenue_gdp,g_ai_required,mfc_required_gross,t_required_H,tau_ai_required,q_prod_required,q_use_required,aipi_required,exposure_required,existence_condition_pass,impossibility_reason,floor_driven_flag,epsilon_used
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,baseline,0.0,low,r0,2034,0.08055582015021372,0.4897830456819661,200.80585794360294,81.33649033949428,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,debt_guardrail,0.0,low,r0,2034,0.08766279156925114,0.5329937547368797,218.52179070326324,87.2959681544095,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,baseline,0.05,low,r0,2034,0.08454054588678844,0.5140103591625763,210.73879970635554,84.69670675535835,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,debt_guardrail,0.05,low,r0,2034,0.09164751730582588,0.55722106821749,228.45473246601586,90.57148663670021,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,baseline,0.1,low,r0,2034,0.08852527162336317,0.5382376726431866,220.6717414691081,88.00887362591273,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,debt_guardrail,0.1,low,r0,2034,0.09563224304240059,0.5814483816981001,238.3876742287684,93.80145748927104,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,baseline,0.25,low,r0,2034,0.10047944883308733,0.6109196130850171,250.4705667573658,97.67104051906693,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,debt_guardrail,0.25,low,r0,2034,0.10758642025212475,0.6541303221399307,268.1864995170261,103.2309691887943,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,baseline,0.5,low,r0,2034,0.12040307751596097,0.7320561804880682,300.13527557112866,112.93527254239599,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PBI,debt_guardrail,0.5,low,r0,2034,0.1275100489349984,0.775266889542982,317.851208330789,118.14828758602816,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
