run_id,country_id,policy_id,scenario_id,regime_id,endpoint_year,phi_y_nominal,translation_factor,g_ai_level,mfc_gross,mfc_tilde_gross,fs_gross,fs_eff,cost_gross_gdp,cost_net_gdp,v_gross,v_net,xi,crosses_v1,crosses_buffer,debt_guardrail_pass,historical_plausibility_class,cell_result_class,country_policy_result_class
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006870242981380454,0.21357916040600902,0.21357916040600902,-0.0032167197250519584,-0.0032167197250519584,0.25,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r0,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10038977082117742,0.10038977082117742,0.0003065422043250085,-0.0006870242981380454,0.21357916040600902,0.21357916040600902,-0.0032167197250519584,-0.0032167197250519584,0.5,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.000684940907697251,0.005573845262039806,0.005573845262039806,-0.12288480851127716,-0.12288480851127716,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.000684940907697251,0.005573845262039806,0.005573845262039806,-0.12288480851127716,-0.12288480851127716,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.000684940907697251,0.005573845262039806,0.005573845262039806,-0.12288480851127716,-0.12288480851127716,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.000684940907697251,0.005573845262039806,0.005573845262039806,-0.12288480851127716,-0.12288480851127716,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.000684940907697251,0.005573845262039806,0.005573845262039806,-0.12288480851127716,-0.12288480851127716,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0032839129643957073,0.04180812064947627,0.04180812064947627,-0.07854725142821853,-0.07854725142821853,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0032839129643957073,0.04180812064947627,0.04180812064947627,-0.07854725142821853,-0.07854725142821853,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0032839129643957073,0.04180812064947627,0.04180812064947627,-0.07854725142821853,-0.07854725142821853,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0032839129643957073,0.04180812064947627,0.04180812064947627,-0.07854725142821853,-0.07854725142821853,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,GMI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0032839129643957073,0.04180812064947627,0.04180812064947627,-0.07854725142821853,-0.07854725142821853,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006256576564657239,0.053394790101502256,0.053394790101502256,-0.011717578723998413,-0.011717578723998413,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006256576564657239,0.053394790101502256,0.053394790101502256,-0.011717578723998413,-0.011717578723998413,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006256576564657239,0.053394790101502256,0.053394790101502256,-0.011717578723998413,-0.011717578723998413,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006256576564657239,0.053394790101502256,0.053394790101502256,-0.011717578723998413,-0.011717578723998413,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,MUT,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006256576564657239,0.053394790101502256,0.053394790101502256,-0.011717578723998413,-0.011717578723998413,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0005256576564657239,0.0796945147314945,0.0796945147314945,-0.006595907613425609,-0.006595907613425609,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0005256576564657239,0.0796945147314945,0.0796945147314945,-0.006595907613425609,-0.006595907613425609,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0005256576564657239,0.0796945147314945,0.0796945147314945,-0.006595907613425609,-0.006595907613425609,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0005256576564657239,0.0796945147314945,0.0796945147314945,-0.006595907613425609,-0.006595907613425609,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0005256576564657239,0.0796945147314945,0.0796945147314945,-0.006595907613425609,-0.006595907613425609,0.5,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006629187402095661,0.21357916040600902,0.21357916040600902,-0.0031038549779359233,-0.0031038549779359233,0.0,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006629187402095661,0.21357916040600902,0.21357916040600902,-0.0031038549779359233,-0.0031038549779359233,0.05,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006629187402095661,0.21357916040600902,0.21357916040600902,-0.0031038549779359233,-0.0031038549779359233,0.1,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006629187402095661,0.21357916040600902,0.21357916040600902,-0.0031038549779359233,-0.0031038549779359233,0.25,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,UBI,high,r1,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.10582793930590058,0.10582793930590058,0.0003231477622534879,-0.0006629187402095661,0.21357916040600902,0.21357916040600902,-0.0031038549779359233,-0.0031038549779359233,0.5,False,False,False,fiscally_ordinary,not_feasible,stress_benchmark_only
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r2,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.11066494612045896,0.11066494612045896,0.0003379176608112902,-0.0006701710091394488,0.005573845262039806,0.005573845262039806,-0.12023495049343957,-0.12023495049343957,0.0,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r2,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.11066494612045896,0.11066494612045896,0.0003379176608112902,-0.0006701710091394488,0.005573845262039806,0.005573845262039806,-0.12023495049343957,-0.12023495049343957,0.05,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r2,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.11066494612045896,0.11066494612045896,0.0003379176608112902,-0.0006701710091394488,0.005573845262039806,0.005573845262039806,-0.12023495049343957,-0.12023495049343957,0.1,False,False,False,fiscally_ordinary,not_feasible,not_feasible
pilot_per_tierA_baseline_pilot_v2,PER,PEN,high,r2,2034,0.003801304370164793,0.08021805984449866,0.003053520312054969,0.11066494612045896,0.11066494612045896,0.0003379176608112902,-0.0006701710091394488,0.005573845262039806,0.005573845262039806,-0.12023495049343957,-0.12023495049343957,0.25,False,False,False,fiscally_ordinary,not_feasible,not_feasible
